,tweet,label,label2
2320,"musevi ,ermeni,alevi, cerkez,kurt ,türk sonuç husran hepiniz aynı siniz burdaysaniz türksunuz nokta.",nefret,1
2321,hocalı tanığı ermeni mezalimini dünyaya ağlayarak anlattı,nefret,1
2322,hocalı'da akan kandı sustunuz zaten ya ermeni ya fransız ya rustunuz. hocalı'da hayatını kaybeden tüm kardeşlerimize allah' tan rahmet diliyorum. rabbim'in yardımıyla bütün kardeşlerimizin intikamını alacağız. bu vahşi soykırımı unutmayacağız unutturmayacağız hocalısoykırımı,nefret,1
2323,dirk moses’i tanırım. kendisi ermeni “ soykırımı” üzerine sorduğum bir soruya moral olarak soykırım derim hukuken değil demişti. zaten ansiklopediye göre 600 küsur soykırım yaşanmış dünyada,hiçbiri,0
2324,"bizans imp. i. justinus,dalmaçyada doğuyor anadili latince ama babası goth asıllı bir germen. kendisi ermeni artabanos adlı bir kadınla evleniyor. buradan 3 oğlu oluyor birisi i. justinianus. son latince konuşan imp. bu devlet zamanla yerlileşti.greklerin devleti haline geldi.",hiçbiri,0
2325,sahi özel arşivi nerede ki? çok renkli bir kişilikti. soykırım iftirasının teorisyenidir. akçam’ı devşiren ve ona tez armağan eden adamdır. ömrü holokost benzeri bir ermeni tehcir edebiyatı uydurmakla geçti. erivan’da müzede 2 saat kendisiyle röportaj ve sohbetim oldu.,hiçbiri,0
2326,"al jazeera televizyonuna konuşan bir ermeni devlet sözcüsünün, 1950 olaylarının ermenilere yapılan bir soykırım olarak nitelendirmesi üzerine; spiker, sözünü kesip, itiraz etti ve yayını kesti.",hiçbiri,0
2327,"okyanuslar da biriken çöp dağlarına girişiceklerinden, çocukların temiz hava soluyup temiz su içmesi için gereken her ne ise yerine getireceklerinden eminim. mesela ben türkiye'yi kadınlar yönetse kürt türk, alevi sünni, kıbrıs, ermeni, rum, kuzey akdeniz sahası, yunan sahanlığı,",hiçbiri,0
2328,"ermeniler aslında rus, i̇ngiliz ve fransızlar tarafından suistimal edilmiştir. ayrıca ermeni lobisi denilen oluşum da ermenistan'daki ermenilerin daha iyi bir hayat yaşaması için uğraşmıyor.",nefret,1
2329,"vahakn dadrian almanlari da ermeni meselesinde suclamistir ve belli bir düzeyde bir sorumluluk atfetmistir. malum cevrelerin icinden gelen hilmar kaiser´de dadrian´i elestirmisti. ilgili ermeni dergisi dadrian´in alt olabilecegini fark edince, kaiser´in yazisini manipüle etti. ",hiçbiri,0
2330,meraklısı için.... analiz etmiş idim ermenistan'ı.... 2 ekim 2020 cuma sa8884/sd1825: belarus için ermeni modeli,hiçbiri,0
2331,sevgiliselahattindemirtaş senin ta aq ben ermeni köpeği,nefret,1
2332,"paşinyan gider demiştim. ermeni ordusu rusyaya rağmen darbe girişiminde bulunmaz. bulunduysa arkasında rusya var demektir. paşinyanda rusyaya rağmen o koltukta oturamaz ve gider, ama bugün ama yarın ama, mutlaka gider.",hiçbiri,0
2333,"29 yıl önce hocalı'da ermeni işgalcilerin vahşi katliamında, 106’sı kadın, 63’ü çocuk, 70’i yaşlı olmak üzere hayatlarını kaybeden 613 azeri kardeşimizi rahmetle andık. eğitimci-yazar sedat serdaroğlu’nun hocalıkatliamı ile ilgili söyleşisi sizlerle...",nefret,1
2334,"tsargrad'ın haberi.. paşinyan gitmeyi, askerler+siviller ise ona sabretmeyi reddediyor. rusya yanlısı güçler iktidara gelmediği sürece iyiye doğru değişim olmayacak. ermeni siyasetinde açık bir şekilde rusya yanlısı güçlerin yetersiz oluşuna vurgu yapıyor.",hiçbiri,0
2335,"bazı arkadaşlar demiş, vikipedi'de yunanistan'ın gözüküyor diye. vikipedi herkesin yazabildiği açık bir platform. onlara göre sözde ermeni soykırımı da gerçek. yunanistan 20. adamızı işgal etti ses çıkarın",hiçbiri,0
2336,ermeni ordusunun paşinyan'a düzenlediği kalkışma sonrası cumhurbaşkanı da orduya destek verdiğini gösterdi.,hiçbiri,0
2337,host lan seni o bestepeyi getirenin alnından mihlarim hain kôpek sen kim mhp kim soysuz ermeni dôlü pkk'lı soysuz,nefret,1
2338,"30'lu yıllarda köprübaşı. arkadaki yapı şimdiki orduevinin tam karşısında yer almış kolordu komutanlığıdır. osmanlı son döneminde ermeni klubü olarak inşa edilmiş, 50'li yıllarda yıkılmıştır. günümüzde tramvay köprüsü girişi mevcuttur.",hiçbiri,0
2339,"vahakn dadrian 1965´te, henüz daha sacma sapan okuyucu mektuplari yazarken, dünyanin ermeni meselesine kayitsiz kaldigini kinamis. yahudilere de dolayli laflar yetistirmis ""kiskanc"" sekilde. akcam´in ""tercüme"" fikrini bu baglamda okumanin faydasi var.",hiçbiri,0
2340,"kars,erzurum ve erzincan'da ki ermeni mezalimlerini katliamlarıní da unutmadík hocalı katliamını da unutmayacağız,allah onlara fırsat vermesin inşallah...",nefret,1
2341,“voxjmnaluarvest” “voma” terör örgütü. lideri ermeni asıllı rus vladimir vartanov 1965 doğumlu eski kgb ajanı. voma terör örgütünü şu anda faaliyete pkk ve asala’dan destek alıyor. kafkasya’da tutmayan pkk aşısına alternatif ermeni terör örgütü. selahattindemirtaşteröristtir,nefret,1
2342,"hocalı katliamı'nın yıldönümünde ermeni hükümetine destek mesajı. yersen hümanistler, yersen tek dertleri halkların kardeşliği.",hiçbiri,0
2343,"ermeni vampir gibi kanımızı içecek; bir ateşkesle acımız mı geçecek? bu rüzgârı ekenler, fırtınayı biçecek! ozan arif diyorki yaydan çıktı ok artık “ya karabağ ya ölüm!” başka yol yok artık! | ozan âri̇f / 1992 qarabağ azerbaycanseninleyiz ",nefret,1
2344,"27.02.2021 günü(bugün) saat 20.00’de, dr. celal aslan hocamızla instagram üzerinden gerçekleştireceğimiz “hocalı soykırımı bağlamında kafkasya’da ermeni meselesi” başlıklı söyleşimize tüm vatandaşlarımızı davet ediyoruz.",hiçbiri,0
2345,rusya ermeni ordusunu modernize etmede paşinyan ile devam edebilecek mi? - yazar: suinbay suyundik,hiçbiri,0
2346,"i̇nfografi̇k | azerbaycanlılar, ermeni güçlerin 26 şubat 1992'de hocalı'da kadın, çocuk ve yaşlı gözetmeksizin yaptığı katliamın kurbanlarını anıyor.",hiçbiri,0
2347,sevgiliselahattindemirtaş seni sevenleride senden olanlarında öyle bir seveceğiz ki tarihe geçeceksiniz sevilirken. sikilmiş deliktaş. ermeni bozması kansızlar sizi. kahpeler. aha bende şuç işleyorum topnuzun soysuzluğuna sıçayım. topunuz 50 gr etmezsiniz.,nefret,1
2348,"hadi anadoluda yapılan şeyi ""dönemde herkes herkese yapiyordu"" diye meşru kılıyorsunuz, çirkin ama eyvallah da istanbul'da evinden alinan ve yolda öldürülen çoğu solcu 2234 ermeni'nin yaşadığı soykirim değilse nedir, ""nahoşluk"" mu?",hiçbiri,0
2349,"hikmet kıvılcımlı'nın dine bakışı değil, ermeni kırımına bakışı sıkıntı esas.. ""ermeni kırım'ı yoktur, onlar batının desteğini almak için kendi kendilerini öldürdüler.. ermeni kırımı iddiası bir emperyalist oyundur"" diyen birisi.. daha ne diyelim..",hiçbiri,0
2350,"1910'lar, muş. solda ermeni mahallesi ve bir kilise, sağda müslüman mahallesi ve bir cami. sevgili 'e selamlarımla. çalışma ve seyahatlerinde başarılar diler, tenere filmi ödülü dolayısıyla da tebrik ederim.",hiçbiri,0
2351,"hıristiyan birlik partisi'nin hollanda hükümetine 1915'teki ermeni, süryani ve pontos rumlarına karşı gerçekleştirilen soykırımın tanınması için sunduğu önerge kabul edildi.",hiçbiri,0
2352,"ermenistan’da muhalefetin gösterileri devam ediyor. hafta sonu olması dolayısıyla bugün daha fazla katılım var. ermeni bir gazetecinin aktardığına göre, göstericiler “paşinyan içimizdeki türk” şeklinde sloganlar atıyormuş.",hiçbiri,0
2353,ermeni halkın zihin dünyasının bozukluğunun göstergesi,nefret,1
2354,"dadrian´in kitaplari ve makaleleri de propaganda icin türkce´ye de cevrilmistir. diaspora cevreleri tartismalari türkiye icine tasimayi sevdigi icin. bu tercümeleri ilk bir ermeni kitapcidan almistim, dadrian´i hemen yusuf sarinay´in doktorasi yanina yerlestirmisti. ",hiçbiri,0
2355,"düşündüğümde hep aynı sona ulaşıyorum. eğer kafkas veya ortadoğu, etnik kökene bakmayıp avrupa birliği gibi kenetlenip kazancı kaçırmadan, varlıkları suistimal etmeden paylaşabilseydi ermeni, kürt veya sınırımızdaki arap halkları bu kadar öfkeli olur muydu ?",hiçbiri,0
2356,"bunun nedeni cahillik olamaz mı mesela ""konunun cahili""? bu arada bu kitapları almam lazım ermeni harfli türkçe metinlere bunlardan bir pay çıkarırım. valla korkuyorum da beni de delme düdük ederler. ermeni eserlerini çaldı çevirdi yazdı diye hahahah",hiçbiri,0
2357,"hollanda parlamentosu, 1915 olaylarıyla ilgili ermeni iddialarını kabul etti",hiçbiri,0
2358,ermeni katliamını unutmadık unutmayacağız.,nefret,1
2359,abd başkan yardımcısı kamala harris () ve önde gelen bazı kongre üyelerine de gönderildiğim ermeni sorunu’yla ilgili belgeye aşağıdaki bağlantıdan ulaşabilirsiniz. :,hiçbiri,0
2360,"kurtuluş savaşında da böyleydi. bazı şeyler değişmez. cephe hep 3 fonksiyon esasında kurulur. 1. gerideki düşman (dün ermeni, bugün ypg) 2. i̇çerideki düşman (sözde barışçılar, herbokolog ve bozguncular) 3. dış düşman (dün ingiliz destekli yunan+fransız, bugün amerikan destekli)",nefret,1
2361,ermeni vampirleri ve hocalı...,nefret,1
2362,selahattin eyyübi kadar kürt !  fatih sultan mehmet kadar türk 'üm ! selahattin demirtaş teröristtir.. hain ermeni yorgonun kardeşidir. sevgiliselahattindemirtaş,nefret,1
2363,ermeni demesi gerekiyordu...paşinyan yüzünden düştükleri duruma bak,hiçbiri,0
2364,lan chp'li bilmem ne çocuğu bu ülkeyi terk et lan senin gibi ermeni tohumları na bu ülkede yeri yok lan senin gibi bilmem ne çocukları bu ülkeye zarar veriyorlar yediğin ekmek burnundan gelsin lan çocuğun çoluğundan çıksın lan gavat,nefret,1
2365,"okumayan kalmasın, bilmeyen olmasın diye yeniden paylaşıyorum! tek dileğim gençlere bu yazının ulaşması bunun için elimden geleni yapacağım",hiçbiri,0
2366,"sevgiliselahattindemirtaş sadece kürt değil, türk tür, ermeni dir, alevidir sunni dir.",hiçbiri,0
2367,"29 yıl önce dağlık karabağ'ın hocalı kasabasında, ermeni caniler tarafından katledilen 613 azerbaycan'li sivil soydaşımızın katledilmesini unutmadık. katliamda kaybettiğimiz canlarımızı saygı ve rahmetle anıyoruz. ruhları şad olsun.",nefret,1
2368,o. çoçuğu terörist kansız vatansız ermeni dölü senin de seni seveni de allah ateşlerde yaksın sevgiliselahattindemirtaş,nefret,1
2369,"1.hocali'yi unutma!.. sene doksan ikide, yirmi altı şubatta, olanları türk olan unutamaz hayatta!.. o gün var ya; türk için, kara olan bir gündür! o gün türk'ün bağrında, yara olan bir gündür! hocalı'da kıyamet, koptuğu günün adı... ermeni'nin soykırım yaptığı günün adı...",nefret,1
2370,kadıköy moda'da 1960lara kadar faaliyet gösteren köçeoğlu hamamından kalan bu. bir dönem osmanlı sarayına sarraflık yapan ermeni katolik cemaatinden agop köçeoğlu tarafından yaptırılmıştı. beyoğlundaki atlas pasajı agop köçeoğlu'nun kışlık konutuydu.,hiçbiri,0
2371,"ermenistan'a ait tor-m2km uçaksavar füzesi sisteminin karabağ'daki son savaş sırasında bir hava hedefine karşı kullanıldığını gösteren nadir görüntüler. ermeni tarafına göre bu hava savunma sistemi, savaş sırasında en etkili hava savunma sistemiydi.",hiçbiri,0
2372,sevgiliselahattindemirtaş bu kürtleri hem öldürüp hemde namusnu kirletenlere bak bu kızlar bu ermeni pic..leirne meze olmuş sizler müslüman olsaydınız namsunuzu daga çıkarmaz ve bir müslümana kurşun sıkmzadınız,nefret,1
2373,"paris’te oturup, paşinyan’a darbe girişimine destek veren ermeni diaspora üyelerine tek tek zagor küfürleri dolu mesajlar göndermek istediğim bir gün yaşıyorum.  ",hiçbiri,0
2374,"selam heval. halkların kardeşliği sloganın tarihsel ortaya çıkışı, taşıdığı anlamlar ve ideolojik bağlam içinde yüklendiği politik perspektif... kürt türk ilişkileri rum,ermeni vd hakların ötesinde hangi toplumsal siyasal nedenlerden ötürü 'tarihsel kronolojiye' ihtiyaç duyuyor",hiçbiri,0
2375,hocalı'da katledilen türk olduğu için sustunuz zaten ya fransız ya ermeni yada rustunuz bir gün geldi intikam için birleşti bütün yürekler türk intikamını almadan kıyamet kopmazdi bilmiyordunuz gördünüz yine göreceksiniz hocalıkatliamınıunutmadık hocalikatliami,nefret,1
2376,"ünlü ermeni soykirim arastirmacisi vahakn dadrian 2019´da 93 yasinda öldü. ortada dolasan bir sürü iddianin mimari ve calismalari son derece tartismalidir. ilginctir, sahsi kütüphanesine, evrakina ne oldugunu merak eden yok mu? zoryan ve diger merkezlerden cit yok.",hiçbiri,0
2377,ermeni vahşeti hocalı soykırımının 29. yıl dönümü,nefret,1
2378,"cengiz mustafayev 26 şubat 1992’de ermenilerin hocalı'da yaptığı katliamı dünyaya duyuran gazeteciydi. hocalı katliamını dünya kamuoyuna ulaştıran cengiz mustafayev, katliamdan birkaç gün sonra karabağ bölgesinde ermeni keskin nişancılar tarafından şehit edildi. hocalısoykırımı",nefret,1
2379,"aliyev:sadece türkiye’den temin edilen si̇ha’ların, ermeni ordusu’na 1.9 milyar dolar değerinde zarar verdiğini açıkladı.",hiçbiri,0
2380,ermeni teröristlerinin katlettiği hocalılı 5 yaşlı bir kızcığazın mezarı. ailesini de kaybeden çocuğun isimsiz mezarı,nefret,1
2381,"1915’te van’da, 1992 ‘de hocalı’da katliam ve soykırım yapanlar aynı. ermeni katiller yaptıklarının hesabını bir gün mutlaka verecek. hocalı katliamının 29.yılında hayatlarını kaybeden soydaşlarımızı rahmet’le anıyoruz. mekanları cennet olsun.",nefret,1
2382,"“ne yaparsanız yapın soykırımı unutmayın. çünkü unutulan soykırım tekrarlanır....” aliya i̇zzetbegoviç ermeni teröristlerce çocuk, kadın, yaşlı demeden katledilerek şehit edilen 613 azerbaycan türkü kardeşimizi rahmetle anıyoruz. hocalıkatliamınıunutmadık",nefret,1
2383,"bir türk atasözü der ki; ""haydan gelen huya gider"" ermenice'de hay ermeni huy ise rum anlamına gelir. yani ermeni'den gelen rum'a gider :) allahtangelenallahagider",hiçbiri,0
2384,"ermenileri bir millet olarak yeryüzünden silmediğim için gelecekte ya beni alkışlayacaklar, ya da lanetleyecekler.'' demiş emir timur lanetliyorum seni keşke bir tane ermeni bırakmasaydın emirtimur büyükhükümdar katilermeniler katilermenistan",nefret,1
2385,"sadi somuncuoğlu yazdı: avrupa parlamentosu 1987’de, yargı kararı olmadan, oylamayla, ermeni yalanı “soykırımı” kabul etmemizi istedi. oysa, 87 yıl önce, 1920’de uluslararası yargılama için i̇ngiltere kraliyet başsavcısı görevlendirilmişti",nefret,1
2386,"eğer rüyanızda ermeni gördünüzse, çok dikkatli olun, bilin ki, sizi aldatacaklar veya, size ihanet edecekler. olgasmurova ermeni katilermeniler katilermenistan",nefret,1
2387,"bitlis’e gittiğimde yaşlı bir amcayla sohbet ettik. ‘ kürt sorunu yoktur, üç beş tane ermeni piçinin ceremesini çekiyoruz , dedi. selo köpeğide ermeni piçten teröristten kukladan başka bişey değildir. peşinden giden ermeni dölüdür. sevgiliselahattindemirtaş",nefret,1
2388,"varmış. rusya,ermenistan'a silah yardımı yapmış olabilir ama ben füze ateşledigine inanmıyorum. o zaman barış görüşmelerinde rusya taraf olmazdı. bunlar muhtemel ermeni baslitik füzeleri/topçu roketleri. ancak parçalandığı için tanıyamadım.taniyan var mi?",hiçbiri,0
2389,"hocalı da akan kan müslüman kan'ıydı sustunuz, zaten siz ya ermeni, ya fransız yada rus'tunuz...!",nefret,1
2390,teröristler kürtler değil. teröristlerde türk de var laz'da var ingiliz'de var ermeni de var kısacası dinsizler. kürtlere terörist diyenler kin nefretle bakanlar biz kürdüz biz çanakkkale şehidinin torunlarıyız bize terörist diyenler teröristtir...,nefret,1
2391,sevgiliselahattindemirtaş vatan haini ermeni piçi,nefret,1
2392,seni vatan hayini kanı bozuk ermeni grubu yine toplanmış senin için sevgiliselahattindemirtaş,nefret,1
2393,ermeni bir teröristin saygı gormesi ilginç vaka sevgiliselahattindemirtaş,nefret,1
2394,"hocalı,sadece ermeni tarihinde değil, insanlık tarihinde de bir kara lekedir.. yıllar geçse de iyileşmeyen yaradır ! hocalıkatliamı",hiçbiri,0
2395,sevgiliselahattindemirtaş terörist demistaş bunlar ķürt değil ermeni tohumu gercek kurt selahaddin-i eyyubi vatanini sevendir,nefret,1
2396,bende kürdüm ama pkkli ermeni iti degilim. selahattin demirtaş ap açık pkk yancisi ermeni adamıdır.yıllar önce beşikteki çocuklari silahın süngü süyle öldürüp havaya kaldıran ermeni den başka birisi değildi. erkekleri doğrayıp kadınlara tecavüz edende sevgiliselahattindemirtaş,nefret,1
2397,"hocalı katliamı'nın 29. yılı 26 şubat... bu tarih sadece azerbaycan için değil, tüm dünya türkleri için kara bir gün. 29 yıl önce bugün 106'sı kadın, 83'ü çocuk, 613 azerbaycan türkü, hocalı'da ermeni askerler tarafından katledildi. aradan yıllar geçti…",hiçbiri,0
2398,"i̇nsanlık tarihinahocalı katliamı: i̇nsanlık tarihinin kara lekesiin kara lekesi: hocalı katliamı azerbaycanlılar, ermeni güçlerin 26 şubat 1992'de hocalı'da kadın, çocuk ve yaşlı gözetmeksizin yaptığı katliamın kurbanlarını anıyor. hocalı katliamı'nın …",hiçbiri,0
